REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE
155380,Sara Eunice de Barboza Ansil,0,0,0,0,6.4,6.7,5.1,5.7,1.0,5,3,6,DIFFICULTY
550184,Sabrina Samara de Pereira Jardim,0,0,0,0,6.5,6.9,5.4,5.3,0.0,4,2,3,EXACTS
162767,Sabrina Wadoru da Cunha,1,1,1,3,0.0,0.0,0.0,0.0,1.0,13,4,6,DIFFICULTY
340765,Nelson de Chaves,0,0,0,0,6.2,6.2,5.9,5.4,1.0,0,3,5,EXACTS
796134,Mike de Figueira Pueo,0,0,0,0,7.3,6.3,5.3,6.0,0.0,10,5,1,EXACTS
268052,Rosimeire Zacuchou,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,2,DIFFICULTY
505003,Eliel de Linhares,0,0,0,0,6.3,5.9,5.0,5.2,1.0,3,2,3,EXACTS
676689,Felipe de Britto,0,0,0,0,7.8,8.5,8.5,8.0,1.0,13,0,3,EXCELLENT
695679,Terezinha Cristiane da Silva Ozeo de Souza,0,0,0,0,5.5,5.6,4.8,5.3,1.0,5,2,6,EXACTS
716400,Alfredo da Cunha de Souza,0,0,0,0,6.9,7.3,5.3,5.2,0.0,1,7,5,DIFFICULTY
499653,Iago Bartolomeu de Paula Gomes da Silva,0,0,0,0,6.6,6.0,6.4,,1.0,3,6,2,EXACTS
365625,Maria Fabíola Dasni Opoiman,0,0,0,0,5.3,5.9,5.3,,1.0,2,2,5,EXACTS
559418,Suzanne de Angola Lakliov,0,0,0,0,6.9,6.1,7.0,6.2,1.0,2,4,4,HUMAN
879022,Murilo da Mata Neto,0,0,0,0,5.0,4.9,5.0,4.6,0.0,8,0,8,DIFFICULTY
998350,Quitéria Teresa de Figueiredo Erni Kronlam,0,0,0,0,6.3,6.5,6.2,5.2,,3,5,3,EXACTS
290088,Marciano da Paixão Júnior,0,0,0,0,6.3,6.3,7.1,5.2,1.0,5,3,5,HUMAN
468766,Juliano Elano de Braga da Silva dos Santos,0,0,0,0,6.8,6.0,7.2,5.8,0.0,10,5,3,HUMAN
905294,Elias de Souza,0,0,0,0,5.2,6.1,4.9,5.6,1.0,2,3,5,EXACTS
858879,Paula Ivete Ismoilbboão de Fonseca,0,0,0,0,6.4,5.8,6.2,6.2,0.0,2,4,4,EXACTS
807085,Anne Flekrurnva,0,0,0,0,6.3,6.6,5.8,6.3,1.0,5,2,6,EXACTS
939923,Wagner Weiss da Silva,0,0,0,0,6.0,6.1,4.7,5.3,1.0,5,5,3,EXACTS
710506,Fabrício Wilson Kapu Romowowo de Padilha,0,0,0,0,6.4,6.1,6.2,5.5,1.0,5,3,3,EXACTS
510411,Valeska Joyce de Leão da Silva,0,0,1,1,5.0,4.8,0.0,0.0,1.0,2,2,3,DIFFICULTY
931957,Thaíssa Karin de Santana Cavalcante Vaz,0,0,0,0,6.9,5.9,6.0,5.5,1.0,2,0,5,EXACTS
344309,Paulo Nilton Coutinho,0,0,0,0,5.8,4.2,4.7,5.1,,4,1,7,DIFFICULTY
293339,Sandra Truomoman,0,0,1,1,7.1,7.1,0.0,,1.0,3,2,3,DIFFICULTY
243996,Hugo de Souza Schneider,0,0,1,1,6.5,6.1,0.0,0.0,,1,5,3,DIFFICULTY
148162,Heloísa Milani dos Santos,0,0,0,0,7.3,7.9,7.8,7.3,1.0,10,7,3,EXCELLENT
199746,Fátima Hore Diviman,0,0,0,0,6.4,6.7,5.6,5.4,1.0,4,1,6,EXACTS
356342,Alisson de Camargo Opavic,0,0,0,0,5.8,6.4,6.0,5.7,0.0,9,5,4,EXACTS
620002,Dilma Sabrina de Maia,1,1,1,1,0.0,0.0,0.0,,1.0,6,2,6,DIFFICULTY
148019,Baltazar de Peixoto Etimlybbe,0,0,0,0,6.5,6.5,6.2,4.4,1.0,2,4,3,EXACTS
462551,Antônio Dias,0,0,0,0,5.1,5.6,4.9,5.1,1.0,2,2,6,DIFFICULTY
577187,Jairo Leo Tarnuavison do Espírito Santo,0,0,0,0,5.5,5.4,4.9,4.8,,3,3,5,EXACTS
734013,Artur da Paz de Souza,0,0,0,0,5.4,6.0,5.7,5.5,1.0,3,2,6,EXACTS
963005,Sílvia Yolanda de Chaves,0,0,0,0,7.3,6.8,7.6,6.8,0.0,12,6,2,HUMAN
943852,Moacyr Yugo,0,0,0,0,6.5,6.1,6.0,6.0,1.0,3,3,5,EXACTS
247834,Manuel Valter de Cerqueira Guedes,0,0,0,0,6.1,5.8,4.9,4.8,0.0,5,2,6,DIFFICULTY
178266,Anakin Manoel Mineiro de Brandão,0,0,0,0,6.4,6.5,7.4,,1.0,2,0,3,HUMAN
147715,Flaviana Beatriz de Pacheco Giapa,1,3,1,1,0.0,0.0,0.0,0.0,1.0,4,0,6,DIFFICULTY
259023,Raíssa Paula do Amaral,0,0,0,0,7.2,7.4,5.1,6.2,1.0,2,4,4,EXACTS
313767,Eduarda Juliana Gomes dos Santos,0,0,0,0,6.4,7.6,6.3,,,4,5,3,VERY_GOOD
781782,Alessandra da Lira,0,0,0,0,6.5,4.2,6.4,4.3,1.0,3,2,3,EXACTS
409658,Marli da Silva,0,0,0,0,6.8,6.5,5.6,5.6,0.0,2,2,3,EXACTS
249129,Gislaine de Paranhos,0,0,0,0,7.4,8.1,10.1,8.0,,13,3,3,EXCELLENT
468042,Cleberson da Silva Valente,0,0,0,0,5.7,6.2,5.2,4.9,1.0,3,2,5,EXACTS
158783,Manoel Luciano Syam,0,0,0,0,7.6,8.1,8.1,7.2,,5,4,5,EXCELLENT
310346,Tina de Oliveira,0,0,0,0,7.3,6.8,7.2,5.8,0.0,2,2,6,HUMAN
325422,Paula Wanda Tokoman,0,0,0,0,5.7,4.8,4.6,5.0,1.0,3,0,6,EXACTS
891085,Quirino Wellington dos Santos,0,0,0,0,6.2,6.4,5.5,5.4,1.0,4,3,5,EXACTS
738149,Tina Mosu,0,0,0,0,7.6,7.4,6.6,7.1,1.0,13,0,1,HUMAN
953142,Marciano Arthur de Ferreira Torres,0,0,0,0,6.2,5.4,5.1,4.7,1.0,3,5,3,EXACTS
694076,Carlos Silvair Aldigilys de Gimenes,0,0,0,0,5.8,4.8,5.9,5.5,1.0,4,4,3,EXACTS
730913,Melanie de Monteiro Dutra,0,0,0,0,7.7,8.2,9.7,7.6,,16,5,1,HUMAN
274742,Valquíria Gomes de Assis,0,0,0,0,6.1,6.6,5.7,5.9,1.0,2,2,5,EXACTS
750338,Marli Ângela Dutra,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8,4,1,DIFFICULTY
964264,Sônia Phianfou Aeammanan,0,0,0,0,6.4,6.9,6.4,6.8,1.0,4,2,6,EXACTS
697267,Solange Madalena Aoceião,0,0,0,0,6.7,6.7,5.7,6.0,0.0,2,2,3,EXACTS
810445,Ariana Abigail de Salvador Prates,0,0,0,0,5.2,5.5,4.7,4.5,1.0,3,2,4,DIFFICULTY
958475,Paulo João de Mendonça,0,0,0,0,7.1,6.6,7.6,6.2,1.0,10,5,3,HUMAN
878783,Suzana de Bragança Rosafute,0,0,0,0,6.4,6.6,6.8,4.9,1.0,5,5,2,HUMAN
250264,Alexandre Aloísio de Lemos Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0,2,6,DIFFICULTY
730920,Sérgio Nilo Misofa,0,0,0,0,5.2,5.8,5.1,5.3,1.0,11,2,1,EXACTS
689434,Karl Izoan,1,1,3,1,0.0,0.0,0.0,,1.0,3,2,6,DIFFICULTY
220315,Avelino Albino de Araújo,0,0,0,0,5.3,6.4,4.7,5.3,1.0,8,2,3,EXACTS
232256,Anne de Souza,0,0,0,0,7.5,6.7,7.1,6.7,1.0,5,5,3,HUMAN
394406,Frederico Olavo da Silva Gomes,0,0,0,0,5.7,5.6,5.8,5.4,1.0,3,5,2,EXACTS
182864,Núbia de Gimenes da Silva Branco,0,0,0,0,8.0,7.9,7.7,7.7,,4,4,6,VERY_GOOD
205334,Ali Arthur Couto Júnior,1,1,1,1,0.0,0.0,0.0,0.0,,3,2,4,DIFFICULTY
403008,Roberto Yahe,0,0,0,0,4.8,5.4,6.8,4.4,0.0,2,5,3,HUMAN
855062,Davi Bento de Souza,0,0,0,0,7.0,7.3,6.3,5.7,,9,5,4,EXACTS
332368,Valdirene do Paraná de Pereira,0,0,0,0,4.6,4.7,5.5,,0.0,2,0,8,DIFFICULTY
789092,Bruna Vroe de Pereira,0,0,0,0,6.5,7.0,5.3,5.8,0.0,1,5,3,EXACTS
430709,Inácio Wilson de Macedo,0,0,0,0,6.5,6.5,5.5,6.2,0.0,2,0,3,EXACTS
138546,Soraya Ediane da Silva,0,0,0,0,7.1,6.6,6.0,6.6,1.0,1,3,3,EXACTS
221674,Bruno Coutinho do Rio,0,0,0,0,5.9,6.5,5.1,6.1,0.0,5,2,5,EXACTS
687338,Pedro Espada,1,1,1,1,0.0,0.0,0.0,,0.0,5,2,3,DIFFICULTY
510461,Yasmin Angélica de Lemos Zonvanasi,3,3,1,1,0.0,0.0,0.0,0.0,1.0,5,2,6,DIFFICULTY
833637,Wagner Erraçoson da Silva,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,2,5,DIFFICULTY
462610,Eloá Pimenta,0,0,0,0,5.6,5.5,5.3,4.9,,5,4,5,EXACTS
828962,Wendy Leni Negrão da Graça Uonman,0,0,0,0,5.9,4.8,4.8,5.3,1.0,2,0,3,EXACTS
387725,Décio Heron Coutinho de Salgado,0,0,0,0,5.3,5.4,5.0,5.3,,14,6,1,EXACTS
630912,Celeste de Gimenes Darino Estrada,3,1,3,1,0.0,0.0,0.0,,1.0,4,3,3,DIFFICULTY
738930,Luara de Noronha,0,0,0,0,6.4,6.3,5.8,4.8,,2,4,4,EXACTS
562586,Mirian Sieson,0,0,0,0,6.0,5.5,4.8,5.5,1.0,5,2,1,EXACTS
265324,Paula de Souza,0,0,0,0,6.2,5.0,5.7,6.1,1.0,5,5,2,DIFFICULTY
263803,Thaíssa Guiomar de Ortega,0,0,0,0,4.7,5.2,4.7,4.7,0.0,5,1,6,EXACTS
505823,Yuri Albano Eltuman,0,0,0,0,6.8,6.2,5.4,,0.0,9,3,5,EXACTS
148284,Cristiano Camilo Maga,1,1,3,1,0.0,0.0,0.0,0.0,1.0,8,0,4,DIFFICULTY
620017,José Fabrício Franco,0,0,1,1,5.4,5.1,0.0,0.0,,2,2,3,DIFFICULTY
407204,Meire Gomes de Andrade,0,0,0,0,6.2,5.2,5.1,5.1,0.0,5,3,3,DIFFICULTY
179239,Jacinto da Mata,0,0,0,0,7.1,6.8,6.4,6.7,1.0,3,2,5,EXACTS
203834,Gabrielle Ana Bahia Teles,0,0,0,0,6.5,7.3,5.8,6.2,,2,5,3,EXACTS
857253,Charlene Leurnimer,0,0,0,0,6.8,7.1,5.4,6.7,0.0,9,3,6,EXACTS
145487,Arthur Mineiro de Soares Neto,0,0,0,0,5.7,5.5,4.7,4.4,0.0,2,0,3,DIFFICULTY
345145,Jonathan Edinaldo Fontes de Fraga,0,0,0,0,5.5,5.8,5.0,4.4,,5,5,3,EXACTS
644409,Abigail de Guimarães Dippo dos Santos,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,2,DIFFICULTY
370924,Cleuza Eliane de Jesus,0,0,0,0,7.6,7.5,8.3,7.4,0.0,4,2,6,HUMAN
677504,Leila de Pinheiro,0,0,0,0,6.1,6.5,5.7,6.4,0.0,2,4,6,EXACTS
566972,Jack Elias Duirnman Júnior,0,0,0,0,6.2,4.7,5.4,5.7,1.0,2,5,3,DIFFICULTY
187280,Matheus de Padilha Plodeli Inason Júnior,0,0,0,0,6.0,5.9,6.0,5.2,,3,4,4,EXACTS
890558,Yuri Márcio Guerra,0,0,0,0,4.8,5.5,5.5,,0.0,4,2,5,EXACTS
488233,Michel do Prado,0,0,0,0,5.8,6.2,5.6,5.1,,3,2,6,EXACTS
743831,Melissa Valdirene de Santo Antônio Seixas da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,3,6,DIFFICULTY
970725,Denis de Ortega Câmara Gomes,0,0,0,0,6.5,7.2,6.7,7.1,1.0,5,0,3,HUMAN
415613,Sandra Genir da Luz,0,0,0,0,6.0,5.6,4.5,5.1,1.0,2,3,5,EXACTS
419087,Jonas Joaquim do Piauí,0,0,0,0,6.2,5.0,6.0,5.8,0.0,1,0,3,EXACTS
272144,Amanda de Espanha Rosatto,0,0,0,0,6.7,7.1,6.4,,0.0,0,6,3,EXACTS
619174,Mayra Mirian de Figueira dos Santos Jardim,0,0,0,0,6.0,5.9,5.1,6.3,0.0,4,5,3,EXACTS
725976,Leonardo de Malta,0,0,0,0,4.6,5.8,6.2,4.5,,7,3,5,EXACTS
611919,João Paulo Brasil Itlyman Naves,0,0,0,0,6.7,6.1,6.9,5.7,0.0,12,5,2,HUMAN
947783,Jacinto Dutra,0,0,0,0,6.3,5.1,5.4,6.9,1.0,4,4,4,EXACTS
619573,Leonara Freire de Braga Baami,0,0,0,0,6.8,5.5,5.0,6.7,,3,4,5,EXACTS
644616,Gilmara Bernadete de Lemos Dias,1,1,1,1,0.0,0.0,0.0,,1.0,8,0,6,DIFFICULTY
626191,Laís Fernanda de Santo Antônio Ecle,0,0,0,0,4.5,5.9,4.8,5.6,0.0,0,5,8,EXACTS
224665,Paulo d'Ávila Júnior,3,1,3,3,0.0,0.0,0.0,0.0,1.0,4,2,6,DIFFICULTY
482307,Jack Ynlirnman,0,0,0,0,6.0,5.7,5.2,6.0,0.0,2,5,3,DIFFICULTY
286971,Iago Schmidt de Martins,0,0,0,0,6.0,5.1,5.6,5.3,1.0,4,4,3,EXACTS
473462,Robert Celso de Souza,0,0,0,0,6.5,5.9,6.9,4.9,1.0,4,5,3,HUMAN
627766,Cibele Mikaella da Silva,1,1,1,1,0.0,0.0,0.0,,1.0,7,4,5,DIFFICULTY
299491,Denis de Fonseca,0,0,0,0,5.7,7.5,6.1,6.3,,13,4,3,VERY_GOOD
479272,Natália Vitória Ribeiro,0,0,0,0,6.9,6.4,7.5,5.3,1.0,5,2,3,HUMAN
434924,Carla de Fonseca,0,0,0,0,5.8,5.9,5.6,5.6,0.0,2,5,4,EXACTS
259568,Ali Daniel Klein,0,0,0,0,6.7,6.8,5.3,5.2,0.0,12,2,5,EXACTS
739706,José Algrucoman,0,0,0,0,5.0,5.6,6.9,5.3,1.0,2,0,6,HUMAN
315771,Hellen de Álvares,0,0,0,0,4.4,4.8,4.6,4.9,0.0,8,2,5,DIFFICULTY
261186,Maria de Lins Weiss,0,0,1,3,6.7,6.2,0.0,0.0,1.0,4,5,3,DIFFICULTY
717114,Felipe Giovanni Klein,0,0,0,0,6.5,5.8,6.9,4.9,1.0,4,5,3,HUMAN
492845,Joel Félix Sosu,0,0,0,0,6.1,6.4,5.6,6.2,0.0,4,5,3,EXACTS
803675,Josilda Gabrielle de Junqueira Couto,0,0,0,0,6.7,6.6,5.8,5.4,1.0,2,3,3,EXACTS
858751,Daiane Cármen Pabopu,0,0,0,0,6.3,6.5,6.1,5.8,,2,7,4,EXACTS
614661,Fabrício Micael Estrada de Trindade,0,0,0,0,6.1,5.5,4.8,,1.0,3,0,8,DIFFICULTY
472009,Wally Martinho Inpriman,0,0,0,0,6.3,6.7,7.2,,1.0,2,4,3,HUMAN
156735,Suzana Iyaba,0,0,0,0,6.7,7.2,7.0,6.0,0.0,5,5,5,HUMAN
676319,Lisa Abore,0,0,0,0,7.3,7.3,6.4,,0.0,3,4,3,VERY_GOOD
429678,Arlete Nádia Ichuouman de Espanha Isho,1,1,1,3,0.0,0.0,0.0,0.0,,2,2,3,DIFFICULTY
859751,Bella Innoman,0,0,0,0,6.3,4.8,5.0,5.7,1.0,3,0,6,EXACTS
589350,Aurélio de Vieira,0,0,0,0,6.8,6.2,7.3,,1.0,2,5,4,HUMAN
176475,Walter do Prado da Luz de Toledo,0,0,0,0,5.2,4.6,5.6,5.0,,10,1,4,DIFFICULTY
616499,Lúcio Edu dos Santos de Mello Júnior,0,0,0,0,6.6,5.7,8.6,5.7,0.0,15,0,3,HUMAN
678534,Fernanda dos Santos Toumfeão,0,0,0,0,6.5,6.5,6.3,5.9,1.0,3,5,4,EXACTS
816268,Isaías de Araújo Estrada,0,0,0,0,5.9,5.0,4.7,4.4,1.0,3,2,4,EXACTS
153544,Arnaldo Domingos de Salgado Pires Ofro,0,0,0,0,6.5,6.9,6.3,6.2,,10,5,2,VERY_GOOD
135621,Kauê de Medeiros Edleman,0,0,0,0,7.0,7.1,7.3,6.2,1.0,15,5,2,HUMAN
277245,Maria Joyce de Fonseca Yern,0,0,0,0,5.7,5.0,5.0,5.2,0.0,5,4,4,EXACTS
796384,Marta Viviane de Sales Sogane,0,0,0,0,5.2,4.8,5.8,5.2,1.0,2,3,3,DIFFICULTY
969593,Wanda Maria de Alencar Vaz Weber,0,0,0,0,6.3,4.9,7.0,,1.0,3,4,6,HUMAN
552491,Felícia Cibele da Mata,0,0,0,0,5.8,5.0,5.1,4.7,1.0,2,3,3,EXACTS
799635,Jandira Elisa de Arantes dos Santos,1,1,1,3,0.0,0.0,0.0,0.0,1.0,8,1,6,DIFFICULTY
814950,Lili Regina Wapasu,0,0,0,0,5.7,5.2,5.7,4.7,1.0,3,2,3,EXACTS
660609,Domingos Somubo,0,0,0,0,6.0,4.7,5.6,,1.0,0,2,6,EXACTS
741592,César Frederico Oievic Iuro Iupapa,0,0,0,0,5.1,5.1,4.9,,1.0,4,4,3,DIFFICULTY
421519,Reginaldo Tomáz de Bueno,0,0,0,0,6.7,6.8,5.0,4.9,0.0,2,0,8,EXACTS
952223,Olavo Henrique Yuge Baoson,0,0,0,0,5.2,5.3,5.9,4.5,1.0,2,2,6,DIFFICULTY
542663,Olga Lili Penedo Gomes,0,0,0,0,6.8,7.7,6.9,7.5,0.0,4,1,3,EXCELLENT
145386,Otávio Labresusson,1,3,1,1,0.0,0.0,0.0,0.0,1.0,3,2,1,DIFFICULTY
545344,Célia Clotilde de Mendonça Toranba,0,0,0,0,6.4,6.6,6.9,,0.0,5,3,3,HUMAN
421106,Marcela de Pereira,0,0,0,0,6.2,5.6,5.2,6.0,0.0,4,1,5,EXACTS
782927,Anakin Amarildo Rangel,0,0,0,0,5.9,5.7,7.3,5.7,0.0,3,0,4,DIFFICULTY
235455,Felícia Luiza Mineiro,0,0,0,0,6.5,6.1,5.8,5.3,1.0,2,2,4,EXACTS
433412,Camila Celina das Neves de Ortiz,1,1,3,1,0.0,0.0,0.0,,1.0,3,5,4,DIFFICULTY
319616,Valquíria da Silva,0,0,0,0,5.8,6.1,5.9,5.4,1.0,4,4,4,EXACTS
992065,Lidiane Grioasi Nue,0,0,0,0,6.6,6.8,5.3,5.9,0.0,4,3,3,EXACTS
823803,Iago Edson de Padilha Pinhão,1,1,1,1,0.0,0.0,0.0,0.0,0.0,13,1,3,DIFFICULTY
816340,Lina Eunice Tristão de Castro,0,0,0,0,6.7,6.8,6.5,5.1,0.0,2,5,3,EXACTS
929228,Eliane Trevisan Neya dos Santos,0,0,0,0,6.8,6.9,7.4,4.7,1.0,2,2,3,HUMAN
919042,Celso Ney Zepopuze,0,0,0,0,5.6,5.0,5.0,5.2,0.0,3,2,8,DIFFICULTY
122795,Felipe Ezequiel Moyco Júnior,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,1,6,DIFFICULTY
425432,Charlene Valente de Souza,0,0,0,0,7.1,7.3,8.9,7.6,0.0,7,2,3,VERY_GOOD
657344,Maria Poliana de Oliveira,0,0,0,0,5.9,6.3,5.6,5.2,1.0,7,4,4,EXACTS
762458,José Hamilton de Souza Pazalvic,1,1,1,3,0.0,0.0,0.0,,1.0,5,0,3,DIFFICULTY
395387,Yolanda Guiomar da Silva de Barbosa,0,0,1,3,6.2,6.4,0.0,0.0,1.0,1,0,6,DIFFICULTY
527073,Ísis Jussara Tosubanu Tristão,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFFICULTY
168639,Érica Seixas Aoson de Souza,0,0,0,0,6.1,6.9,6.8,4.6,1.0,5,2,6,HUMAN
790265,Nelson Uazadeson,0,0,0,0,6.6,7.0,6.0,,0.0,9,7,3,VERY_GOOD
961596,Mayara Liane Jardim,3,1,1,1,0.0,0.0,0.0,,1.0,0,2,5,DIFFICULTY
257371,Carla Joyce Ynaz,0,0,0,0,5.6,5.8,6.1,5.8,1.0,4,7,4,EXACTS
293015,Selma da Luz Anyrn,0,0,0,0,6.2,6.6,5.6,5.8,1.0,3,2,6,EXACTS
120834,Cleuza Chyazelim,0,0,0,0,5.8,6.1,6.8,4.3,,8,5,3,HUMAN
859490,Avelino da Graça Rodrigues,0,0,0,0,5.9,5.6,5.2,4.5,1.0,8,5,2,EXACTS
268086,Flávio Renato de Almeida Júnior,0,0,0,0,5.8,5.3,6.1,4.9,0.0,4,3,3,DIFFICULTY
181996,Isabel Elizabete de Martins,0,0,0,0,7.7,7.9,8.2,7.7,,11,7,1,HUMAN
880762,Diana Gomes de Salgado,0,0,0,0,6.4,6.8,6.0,,1.0,6,6,1,EXACTS
211724,Ederson Laércio de Aguiar,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,5,DIFFICULTY
917816,Marina Samara de Barbosa Sogubaga,0,0,0,0,6.5,6.9,5.0,6.6,0.0,5,2,6,EXACTS
932983,Nádia dos Santos,0,0,0,0,7.2,8.0,9.1,7.3,1.0,12,4,3,VERY_GOOD
261135,Violeta Nicole de Osório,0,0,0,0,6.4,6.3,5.6,5.7,1.0,9,5,3,EXACTS
698742,Nicole Manuela do Vale de Padilha,0,0,0,0,6.7,6.6,6.6,4.9,0.0,7,3,3,HUMAN
775725,Willian Gutierrez Noemvic,3,3,1,3,0.0,0.0,0.0,0.0,0.0,2,5,3,DIFFICULTY
703967,Cíntia Eliomar do Piauí,0,0,0,0,6.2,5.6,6.8,6.9,1.0,4,6,3,HUMAN
255198,Valeska da Silva Lopes,0,0,0,0,4.5,4.8,5.4,4.5,,2,0,5,DIFFICULTY
640413,Jeferson Augusto Tosimman Adanabu,0,0,0,0,6.7,5.9,6.7,5.1,1.0,3,2,5,HUMAN
957790,Ivanete Mirian da Cunha de Souza,0,0,0,0,5.4,5.6,6.0,,1.0,2,3,3,EXACTS
395976,Luciano da Silva Neto,0,0,0,0,6.9,7.4,7.3,5.2,1.0,4,5,6,VERY_GOOD
699195,Bernadete Laila Negrão,0,0,0,0,7.3,7.1,6.1,7.0,1.0,13,5,3,EXACTS
587963,Jorge de Matos,0,0,0,0,6.7,6.0,8.1,6.3,1.0,5,4,3,HUMAN
728899,Bruna de Bueno,0,0,0,0,6.2,5.2,5.1,6.1,1.0,3,2,6,DIFFICULTY
337404,Mirian Carolina Palbralov,0,0,0,0,6.6,7.3,5.0,6.6,,6,5,3,EXACTS
327384,Ciro Prates Júnior,0,0,0,0,6.2,6.7,4.7,5.9,1.0,0,0,8,DIFFICULTY
216912,Michel Vitor Fysegufe,1,1,3,3,0.0,0.0,0.0,,1.0,6,5,3,DIFFICULTY
850185,Jussara de Brandão Iean,0,0,0,0,4.2,5.3,5.6,4.9,0.0,5,5,4,EXACTS
358126,Carla Riavic Avouflu,1,3,1,1,0.0,0.0,0.0,,1.0,2,1,7,DIFFICULTY
636832,Velma da Silva de França,0,0,0,0,5.6,5.1,5.8,5.6,,4,2,4,EXACTS
921449,Moacyr Pablo de Fonseca,0,0,1,1,5.3,6.1,0.0,0.0,1.0,4,0,3,DIFFICULTY
925781,Frederico Oséas Aornov,0,0,0,0,6.4,6.8,6.6,6.9,0.0,24,5,1,HUMAN
395219,Victor da Paz de Pereira,1,3,1,1,0.0,0.0,0.0,0.0,,6,5,5,DIFFICULTY
582570,Ney de Munhoz do Amaral,0,0,0,0,6.9,6.4,5.5,5.9,1.0,4,3,3,EXACTS
827223,Marilúcia Xilena Banhos de Mello Terceiro,0,0,0,0,6.0,5.7,6.0,6.5,0.0,9,0,5,DIFFICULTY
418390,Quirino João Ihemi Terceiro,0,0,0,0,6.9,7.5,4.8,7.4,1.0,5,5,5,EXACTS
127805,Gustavo da Silva de Duarte,0,0,0,0,6.3,6.2,5.3,5.1,,10,3,6,EXACTS
702738,Kiara da Paz Tristão,0,0,0,0,6.7,5.2,5.6,,1.0,4,2,6,EXACTS
643530,Ísis Crivleamanão,0,0,0,0,5.3,5.4,5.7,,1.0,3,2,4,EXACTS
300562,Karl da Paraíba Fontes,1,3,1,1,0.0,0.0,0.0,0.0,0.0,5,5,4,DIFFICULTY
461050,Alexandre Irrinvu,0,0,0,0,6.8,6.1,6.7,6.2,0.0,5,0,3,HUMAN
258657,Tânia Ipiã,0,0,3,1,6.1,5.0,0.0,0.0,1.0,5,1,4,DIFFICULTY
307594,Danilo do Nascimento,0,0,0,0,5.6,6.4,6.0,5.4,1.0,2,0,8,EXACTS
382237,Murilo de Sá Oaman,0,0,0,0,7.3,6.8,7.0,6.8,,8,5,2,HUMAN
210755,Sabrina Freire de Souza Resgiã,0,0,0,0,6.6,6.2,4.6,6.3,0.0,4,4,3,EXACTS
759551,Fátima Onsen de Salgado Bahia,0,0,0,0,5.5,4.7,5.7,5.8,1.0,3,5,3,EXACTS
647049,Wanda Camila Ugaes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,7,4,4,DIFFICULTY
198402,Severino Fusyan de Souza,0,0,0,0,7.4,7.9,9.2,7.5,1.0,8,0,1,HUMAN
143328,Célia Quitéria Arrison de Ayres,0,0,0,0,5.0,5.4,5.2,5.1,,2,3,5,DIFFICULTY
291279,Nicole Márcia de Pereira Maneze Primuz,0,0,0,0,7.4,7.0,5.4,6.8,1.0,7,5,2,EXACTS
797730,Selena Gomes,0,0,0,0,6.4,6.6,6.4,,0.0,2,0,6,EXACTS
590193,Paula da Paz dos Santos,1,3,1,1,0.0,0.0,0.0,,1.0,3,2,3,DIFFICULTY
300846,Nilton Jason de Iglesias,0,0,0,0,7.0,7.0,5.3,6.7,1.0,9,5,2,EXACTS
462553,Nilo Branco Franco,0,0,0,0,5.8,5.2,5.2,5.2,,3,2,5,DIFFICULTY
590928,Solange da Silva de Matos,0,0,0,0,4.5,4.2,6.0,4.4,0.0,5,5,5,DIFFICULTY
380136,Amália da Silva,0,0,0,0,6.1,6.1,5.9,,1.0,2,6,8,EXACTS
577821,Décio Uribe Liynzen,1,1,1,3,0.0,0.0,0.0,0.0,0.0,5,1,4,DIFFICULTY
828616,Manoel Jipomo,0,0,0,0,5.3,4.2,6.3,4.4,0.0,1,2,4,DIFFICULTY
736032,Sheila Michele da Silva,3,1,1,3,0.0,0.0,0.0,0.0,1.0,7,2,6,DIFFICULTY
544159,Eugênio do Espírito Santo,0,0,0,0,5.6,5.5,5.2,4.7,1.0,2,2,4,EXACTS
951150,Jeniffer Simone de Álvares d'Ávila,1,1,1,1,0.0,0.0,0.0,0.0,0.0,9,2,3,DIFFICULTY
454529,Marilúcia de Abreu,0,0,0,0,7.5,6.9,7.9,,1.0,14,2,4,HUMAN
670315,Táles Quenoason Rangel,0,0,0,0,6.8,4.4,5.9,4.9,1.0,2,2,4,EXACTS
655459,Beto de Souza Neto,1,3,3,1,0.0,0.0,0.0,0.0,0.0,2,2,5,DIFFICULTY
461224,Humberto Deava de Padilha,0,0,0,0,6.2,6.2,4.7,,1.0,0,0,3,EXACTS
966509,Melissa Bianca da Lira,1,3,1,1,0.0,0.0,0.0,,1.0,6,3,4,DIFFICULTY
666998,Roger Adílson de Godoy dos Santos Couto,0,0,0,0,5.7,5.8,6.5,5.7,,10,2,3,EXACTS
