REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE,PROFILE_N
729491,Itamar de Leite,0,0,0,0,6.0,5.5,5.0,5.9,1.0,3,5,2,EXACTS,2
725467,Ayrton Jonathan dos Reis Buarque,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,5,4,DIFFICULTY,1
750776,Wilson Eliel de Uchôa,0,0,0,0,5.9,5.0,5.8,6.3,1.0,3,2,6,EXACTS,2
452767,Natália Ilpru de Madureira,0,0,0,0,7.0,6.8,7.7,6.8,0.0,5,5,3,VERY_GOOD,4
658307,Sérgio Aldo Enbraoson,0,0,0,0,5.5,4.8,5.5,5.8,1.0,3,0,4,DIFFICULTY,1
749536,Yeda Marli Tristão,0,0,0,0,6.9,6.1,5.7,6.0,,2,2,6,EXACTS,2
618638,Márcio Aldo de Brandão da Silva,0,0,0,0,6.0,6.1,5.5,4.4,,4,2,6,DIFFICULTY,1
717580,Danielle Josiane de Oliveira do Nascimento da Silva,0,0,0,0,6.9,5.3,7.3,5.4,1.0,9,5,3,HUMAN,3
689965,Damião Buarque,0,0,0,0,6.8,5.0,5.2,6.1,1.0,5,5,3,EXACTS,2
911942,Roger de Uchôa,0,0,0,0,6.6,6.0,6.7,5.9,1.0,5,3,4,HUMAN,3
419566,Fernando Arnaldo Shilsodoã,0,0,0,0,5.9,5.1,6.3,6.2,1.0,2,2,5,EXACTS,2
978690,Joelma de Ferreira Cloa Penedo,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,3,DIFFICULTY,1
536746,Thiago Omnirn,0,0,0,0,5.3,4.6,6.6,5.1,1.0,3,0,8,DIFFICULTY,1
238641,Juan Simão da Silva Mineiro,0,0,0,0,6.8,6.8,7.3,6.9,1.0,9,5,2,HUMAN,3
523009,Nayara Luiza Rigrizbien de Linhares,0,0,0,0,7.1,6.7,6.0,6.3,,15,6,3,VERY_GOOD,4
238324,Júlio Leonardo Trio Júnior,0,0,0,0,6.8,7.3,7.3,6.6,0.0,2,4,5,HUMAN,3
830415,Taís Albina Ernpetoy Fontes de Assis,1,1,3,1,0.0,0.0,0.0,0.0,1.0,3,2,7,DIFFICULTY,1
765769,Ezequiel Leandro de Castro Mebuman,0,0,0,0,6.9,6.7,7.7,6.0,,15,6,2,HUMAN,3
681416,Eva Samara Marinho da Cruz,0,0,0,0,6.5,5.4,5.0,5.6,1.0,6,3,3,DIFFICULTY,1
889454,Liane Woern Jardim,0,0,0,0,4.9,4.8,5.2,,1.0,7,2,2,DIFFICULTY,1
960141,Osvaldo Patrick Buarque,0,0,0,0,6.5,6.4,5.5,5.4,1.0,5,4,3,EXACTS,2
744849,Berenice Danielle de Souza,0,0,0,0,7.3,7.2,6.7,6.5,0.0,10,5,2,HUMAN,3
295156,Violeta Eaesanão Rosatto,0,0,0,0,7.3,6.5,6.4,4.4,1.0,13,1,3,EXACTS,2
783326,Demilson Marco Isui,0,0,0,0,6.6,7.2,6.1,6.4,,6,2,7,EXACTS,2
998357,Táles Cléber dos Pinhais,0,0,0,0,7.8,7.6,8.3,6.8,1.0,13,4,2,VERY_GOOD,4
238723,Romildo Zeratome,0,0,0,0,6.1,5.8,4.8,6.2,0.0,3,1,4,EXACTS,2
881770,Manuel Francisco de Lemos,0,0,0,0,5.9,5.7,5.2,4.7,,4,4,5,EXACTS,2
739814,Jason Antônio de Braga da Paixão,0,0,0,0,6.5,5.2,5.0,5.9,1.0,4,2,5,EXACTS,2
658421,Eulália Dilma dos Santos de Linhares,0,0,0,0,6.6,6.6,5.0,5.7,1.0,4,0,3,EXACTS,2
570707,Valéria Júlia Chaomão Tsupinibi Shiketa,0,0,0,0,6.3,7.1,6.5,6.3,1.0,10,6,6,EXACTS,2
758389,Nicolas de Mendonça,1,1,1,3,0.0,0.0,0.0,,1.0,9,6,7,DIFFICULTY,1
532823,Teresa Ivone da Paraíba de Salvador,1,1,3,1,0.0,0.0,0.0,0.0,1.0,13,2,6,DIFFICULTY,1
981650,Luan Laércio Igreja,0,0,0,0,6.2,6.9,7.4,,0.0,4,5,4,HUMAN,3
334749,Zilda Eicoson,1,1,1,1,0.0,0.0,0.0,,1.0,3,2,7,DIFFICULTY,1
566087,Patrícia Isabela Jardim,3,1,3,1,0.0,0.0,0.0,0.0,0.0,5,5,2,DIFFICULTY,1
257874,Yasmin da Silva Roirnman,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFFICULTY,1
862261,Renato Gomes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,2,5,DIFFICULTY,1
610828,Elisa de Oliveira,1,1,3,1,0.0,0.0,0.0,0.0,0.0,2,3,3,DIFFICULTY,1
351245,Amália Cássia da Silva Manehe,0,0,0,0,5.3,5.2,5.0,5.1,0.0,2,0,4,DIFFICULTY,1
218501,Margarete de Ferreira,0,0,0,0,7.7,7.4,7.7,7.4,1.0,7,5,3,HUMAN,3
258427,Dina de Salvador da Silva Marques,0,0,0,0,6.3,5.3,5.2,6.5,,5,3,2,EXACTS,2
255771,Leonardo da Paixão,0,0,0,0,7.4,7.4,7.8,,,6,4,3,HUMAN,3
674883,Soraya Lana de Linhares Eoro,0,0,0,0,6.4,6.1,5.4,4.5,1.0,4,5,3,EXACTS,2
762177,Valéria Teba,0,0,0,0,7.6,7.1,8.3,6.5,,24,6,1,HUMAN,3
216595,Marciano Martin dos Santos,0,0,0,0,6.5,6.6,7.3,6.0,1.0,4,0,5,HUMAN,3
488849,Reginaldo Giuseppe Fumebiya de Monteiro,1,3,1,1,0.0,0.0,0.0,0.0,,4,4,5,DIFFICULTY,1
117157,Bete Rafaela de Muniz,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8,5,3,DIFFICULTY,1
586423,Jonathan Abílio de Andrade,1,1,3,1,0.0,0.0,0.0,0.0,1.0,17,5,5,DIFFICULTY,1
599954,Orlando da Silva de Godoy,0,0,0,0,6.3,6.7,7.9,5.9,1.0,13,0,2,HUMAN,3
174817,Marielle Violeta Bumlileman,0,0,0,0,6.9,6.2,5.7,6.2,1.0,3,5,3,EXACTS,2
582137,Danielle Aparecida de Amorim,0,0,1,1,7.1,7.0,0.0,,0.0,5,3,4,DIFFICULTY,1
638328,Luke de Arantes Pilynman,0,0,0,0,6.0,6.4,5.1,5.7,1.0,5,3,5,EXACTS,2
499794,Yuri de Brandão,0,0,0,0,7.9,8.3,5.2,7.2,1.0,20,7,1,EXACTS,2
774094,Batista Moreno Suoyusa Ploziov,0,0,0,0,5.9,5.7,5.9,4.5,1.0,4,5,4,EXACTS,2
479316,Roger José Fluan,0,0,0,0,6.0,5.8,6.2,5.3,0.0,4,5,3,EXACTS,2
272828,Paula de Bueno,0,0,0,0,5.2,5.8,5.6,,,3,6,4,DIFFICULTY,1
139507,Jorge de Campos,0,0,0,0,7.4,8.2,8.1,7.7,0.0,6,5,2,EXCELLENT,5
915740,Aldo Raí de Salvador Bifu Valente,3,1,3,1,0.0,0.0,0.0,,0.0,4,3,3,DIFFICULTY,1
451144,Mariano Shiyage,0,0,0,0,5.2,6.0,4.6,4.6,1.0,3,2,6,EXACTS,2
598038,Jaziel da Graça Rios Júnior,0,0,0,0,5.6,5.8,5.4,5.2,1.0,1,1,7,DIFFICULTY,1
267706,Bartolomeu Yuri Kegera,0,0,0,0,6.2,4.5,5.4,5.4,1.0,3,2,3,EXACTS,2
352486,Gislaine Gomes de Figueira Tebeson,0,0,0,0,6.5,5.1,6.1,,1.0,3,3,2,EXACTS,2
574112,Vitória Umcier Enrrigina de Parreira,0,0,0,0,6.6,7.0,6.7,4.6,,12,0,6,DIFFICULTY,1
543007,Susan Ana de Sá Herrera,0,0,0,0,5.8,6.8,9.9,6.2,0.0,7,5,3,HUMAN,3
784323,Humberto Alisson Egaz de Rezende,0,0,0,0,6.2,5.5,5.2,4.5,1.0,4,5,3,EXACTS,2
399540,Roberto Everaldo de Silveira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,11,3,3,DIFFICULTY,1
506256,César de Osório Ximenes,0,0,0,0,6.3,5.7,6.4,,1.0,3,0,5,EXACTS,2
346828,Abigail Zohimishi,0,0,0,0,6.1,6.5,5.8,4.5,0.0,2,0,2,DIFFICULTY,1
442415,Maria Jedamgriu Yazo,0,0,0,0,6.6,6.5,5.2,6.8,1.0,4,4,5,EXACTS,2
348957,Joaquim Joel de Sá da Graça,0,0,0,0,6.0,5.0,6.9,4.4,1.0,12,7,4,DIFFICULTY,1
552392,Walderice Hilda Omecus,3,1,1,1,0.0,0.0,0.0,,1.0,4,2,6,DIFFICULTY,1
120529,Willian Preto,1,1,1,1,0.0,0.0,0.0,,1.0,4,2,2,DIFFICULTY,1
996707,Catarina Yolanda Shiiwami de Assunção,0,0,0,0,6.0,6.0,5.7,5.1,1.0,3,2,6,EXACTS,2
588495,Zeca dos Santos Gomes Ilma,0,0,0,0,6.3,5.2,6.6,,,5,5,3,HUMAN,3
286241,Lara de Souza Malyoivic,0,0,0,0,6.8,6.6,7.6,7.0,1.0,3,2,5,HUMAN,3
949288,Valter Gomes da Silva,0,0,0,0,5.9,4.5,5.1,4.7,0.0,2,2,6,EXACTS,2
783717,Reginaldo Ederson Rangel das Neves,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,3,DIFFICULTY,1
885392,Edu de Ortega Riro,0,0,0,0,7.8,7.4,8.2,7.4,0.0,22,7,1,HUMAN,3
335341,Uribe de Pereira,0,0,0,0,4.9,5.1,4.8,5.7,1.0,5,2,3,DIFFICULTY,1
378363,Meire Paula de Vasconcelos Naebraeson,1,1,1,3,0.0,0.0,0.0,0.0,,11,2,7,DIFFICULTY,1
324253,Edilene Tiaegi Espada,0,0,0,0,5.3,5.6,5.2,5.4,1.0,12,3,1,EXACTS,2
384744,Cristiane Eleriane de Sobral,0,0,0,0,6.2,5.4,5.3,5.8,1.0,5,2,5,DIFFICULTY,1
303721,Lívia Rosângela Ennomavu,0,0,0,0,5.1,5.2,5.7,5.3,0.0,3,5,3,EXACTS,2
692874,Rose de Fraga,0,0,0,0,5.8,5.6,6.0,5.2,,6,6,3,EXACTS,2
800439,Mariana Wendy Mosae,3,1,1,3,0.0,0.0,0.0,0.0,1.0,8,7,1,DIFFICULTY,1
699314,Daiane Gislaine de Cerqueira Câmara,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,3,DIFFICULTY,1
865795,Júlio de Sá Neto,0,0,0,0,6.2,6.0,5.8,5.6,0.0,3,5,3,EXACTS,2
136332,Danielle da Silva de Brito,0,0,0,0,5.4,6.1,5.7,,0.0,3,5,3,EXACTS,2
359562,Flávia Genir Epeake Phenuprusa Negrão,0,0,0,0,5.5,4.9,4.9,4.6,,3,5,3,EXACTS,2
928278,Amanda Regina Sagate de Soares,0,0,0,0,7.1,7.4,6.3,,0.0,5,5,4,VERY_GOOD,4
347064,José Enremuer,0,0,0,0,5.8,5.7,7.5,4.7,1.0,5,5,5,HUMAN,3
589066,Camilo Chico de Drummond,1,1,1,3,0.0,0.0,0.0,0.0,0.0,9,2,4,DIFFICULTY,1
996956,Evelyn Natália Imys,0,0,0,0,4.7,5.0,5.9,5.4,1.0,3,2,6,EXACTS,2
489400,Bernardo Dário Vlina,0,0,0,0,6.2,6.3,5.0,5.0,,2,2,6,EXACTS,2
568917,Suely Érica Eomman,1,1,3,1,0.0,0.0,0.0,0.0,0.0,5,4,3,DIFFICULTY,1
668993,Eugênio Marlon Dozernson de Silveira,0,0,0,0,5.5,5.2,7.2,,1.0,3,2,6,DIFFICULTY,1
556412,Abigail Lena da Serra,1,1,1,3,0.0,0.0,0.0,,0.0,3,3,6,DIFFICULTY,1
168209,Rogério Jackson de Palhares,0,0,0,0,6.1,6.0,5.9,5.3,,3,2,5,EXACTS,2
933109,Hugo Miguel da Luz,0,0,0,0,6.9,6.6,8.4,6.2,1.0,5,5,3,HUMAN,3
201843,Lúcio Keya de Alves,0,0,0,0,6.3,5.8,6.0,5.0,0.0,5,0,3,EXACTS,2
204365,Rodolfo de Torquato,0,0,0,0,6.3,6.4,5.8,6.7,0.0,0,3,5,EXACTS,2
206075,Elisete Lúcia Gomes Baoyvuson,0,0,0,0,6.2,6.9,5.4,6.6,,2,3,4,EXACTS,2
290445,Luciano Leonardo de Antunes,0,0,0,0,6.8,6.7,5.7,7.0,0.0,9,5,2,EXACTS,2
176587,Osório Iago Irocouão,0,0,0,0,7.2,7.0,7.9,7.3,,11,6,2,VERY_GOOD,4
318174,Ezequiel Rafael Branco,0,0,0,0,5.4,5.8,5.1,5.1,1.0,3,2,5,DIFFICULTY,1
238344,Gilmar dos Santos,1,1,1,1,0.0,0.0,0.0,,0.0,10,3,3,DIFFICULTY,1
181652,Fátima Clotilde Igreja de Andrade Estrada,0,0,0,0,6.6,6.1,6.7,6.2,1.0,17,4,3,HUMAN,3
990839,Priscila Wanda Nive,0,0,0,0,7.5,8.0,8.1,7.4,0.0,4,3,6,EXCELLENT,5
841566,Wilma de Pascoal Marques Terceiro,0,0,0,0,5.0,5.0,5.6,,1.0,5,4,5,EXACTS,2
839377,Ângela Cecília de Menezes Granymsuman,0,0,0,0,6.7,6.2,5.8,,1.0,5,2,6,EXACTS,2
211500,Yolanda da Silva,1,1,3,1,0.0,0.0,0.0,0.0,1.0,3,4,6,DIFFICULTY,1
645177,Nádia Fortes,1,1,3,1,0.0,0.0,0.0,0.0,1.0,14,2,1,DIFFICULTY,1
391803,Jéssica Denise da Gama,0,0,0,0,7.2,8.5,10.0,8.5,1.0,8,5,3,EXCELLENT,5
518784,Cauê Tsuzada,1,3,1,1,0.0,0.0,0.0,0.0,0.0,2,2,6,DIFFICULTY,1
873202,Adriano Sandro de Peixoto Moreno Júnior,0,0,0,0,7.3,5.7,5.4,6.2,0.0,6,4,3,EXACTS,2
829983,Tábata Ubuyson,0,0,0,0,8.0,8.6,9.1,7.2,0.0,5,5,3,EXCELLENT,5
689327,Keyla Cíntia do Paraná,0,0,0,0,6.2,5.2,5.3,6.3,0.0,3,6,2,EXACTS,2
670054,Igor Osvaldo de Oliveira,0,0,0,0,6.3,4.6,6.4,4.6,1.0,1,0,3,EXACTS,2
844051,Omar de Britto,1,1,1,3,0.0,0.0,0.0,0.0,1.0,7,5,4,DIFFICULTY,1
504278,Wellington Kevin de Chaves Milani,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,5,5,DIFFICULTY,1
830339,Tatiana Mel de Barbosa,0,0,0,0,6.5,5.7,7.2,,0.0,3,4,3,HUMAN,3
162219,Melissa Fiosdozcenson,0,0,0,0,5.7,5.1,6.5,,1.0,6,5,3,EXACTS,2
546442,Wendy Núbia Asserngimpravic,0,0,0,0,5.7,4.6,5.5,6.0,,6,1,6,DIFFICULTY,1
574094,Leo do Nascimento Neto,0,0,0,0,7.2,7.2,6.2,6.7,0.0,5,3,4,EXACTS,2
709617,Karin Pires,0,0,0,0,5.7,6.3,5.0,5.9,1.0,9,4,3,EXACTS,2
954597,Suzy Dara de Arantes Kegogu,0,0,0,0,6.9,7.2,7.5,7.2,,5,3,4,VERY_GOOD,4
539782,Hilda Marina Negrão Ymeoer,0,0,0,0,5.9,5.7,5.9,4.8,0.0,5,5,4,EXACTS,2
423816,Rosana Neila de Palhares da Mata,0,0,0,0,6.5,6.1,5.4,5.3,0.0,4,1,6,DIFFICULTY,1
990917,Fernando Alfredo Nshira,1,1,1,1,0.0,0.0,0.0,0.0,,3,3,5,DIFFICULTY,1
999184,Martinho Pablo Kecotei Júnior,0,0,0,0,6.3,6.0,5.5,,1.0,5,0,4,EXACTS,2
743406,Estevão de Alcântara Ponohime,1,3,1,1,0.0,0.0,0.0,,1.0,3,5,4,DIFFICULTY,1
106494,Larissa Abigail Zomi Rizeman,0,0,0,0,5.5,5.0,6.6,,1.0,7,0,2,HUMAN,3
196700,Gabriel Lino de Brandão Júnior,0,0,0,0,6.3,6.7,7.3,6.8,,4,2,6,HUMAN,3
700581,Alisson de Castro Júnior,0,0,0,0,5.7,5.0,6.0,5.2,0.0,4,2,4,EXACTS,2
619742,Paulínia de Cerqueira da Paz,1,1,1,1,0.0,0.0,0.0,,0.0,2,0,5,DIFFICULTY,1
657605,Taís Rosângela Deyo Trimison de Viana,0,0,0,0,5.6,6.2,5.1,5.2,,2,4,3,DIFFICULTY,1
425492,Marilúcia Lúcia Lovarie,0,0,0,0,7.2,7.4,6.1,,,7,5,3,VERY_GOOD,4
780540,Joyce Yasmin Onzatsu Gomes,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,5,3,DIFFICULTY,1
793202,Angélica dos Santos,0,0,0,0,6.1,4.8,6.0,6.1,,5,2,3,DIFFICULTY,1
798091,Ronaldo de Bragança,1,1,3,1,0.0,0.0,0.0,,0.0,3,2,6,DIFFICULTY,1
338861,Silvair Ramya da Silva de Nogueira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,2,3,DIFFICULTY,1
347921,Liane Teles Fidyly de Menezes Terceiro,0,0,0,0,5.6,6.3,5.5,4.7,,2,4,4,EXACTS,2
568075,Anderson David de Morais Aronuson,3,1,1,1,0.0,0.0,0.0,,0.0,4,5,3,DIFFICULTY,1
874481,Margarete Ammo,0,0,0,0,6.5,6.3,5.1,5.3,1.0,2,2,3,EXACTS,2
176539,Camilo Resso,0,0,0,0,7.3,7.7,7.3,,,5,5,3,HUMAN,3
678673,Lúcio Roger Igreja,0,0,0,0,6.2,5.1,4.8,4.7,1.0,2,2,6,DIFFICULTY,1
280726,Ezequiel Jardel Deavic Putoro,0,0,0,0,5.7,5.0,5.5,4.8,0.0,4,5,3,EXACTS,2
180643,Edilene de Castro da Rocha,0,0,0,0,6.9,7.2,6.6,6.6,1.0,2,2,6,HUMAN,3
133397,Demilson João de Mendonça Eason,3,1,1,3,0.0,0.0,0.0,0.0,1.0,5,0,3,DIFFICULTY,1
795550,Geraldo do Amazonas,0,0,0,0,6.1,6.7,6.3,5.7,0.0,5,5,3,EXACTS,2
409521,Velma Ornmodae de Magalhães,0,0,0,0,5.9,5.3,4.8,4.7,1.0,0,5,3,DIFFICULTY,1
768658,Álvaro Jaziel Fragoso,0,0,0,0,6.5,6.2,5.9,,1.0,2,5,3,EXACTS,2
933198,Marcielle dos Santos de Arantes Rojinu,1,1,3,1,0.0,0.0,0.0,0.0,1.0,3,5,4,DIFFICULTY,1
935889,Martinho Mário Brasil Júnior,0,0,0,0,5.2,6.5,5.6,5.9,1.0,4,2,3,EXACTS,2
867772,Wally Dante Pampheuman,0,0,0,0,7.0,6.9,5.9,5.7,0.0,5,5,3,EXACTS,2
763156,Graziele Bárbara Vaz,0,0,0,0,7.7,7.9,9.0,8.1,,15,6,5,EXCELLENT,5
710589,Altair José de Amorim Júnior,0,0,0,0,5.7,4.6,6.1,5.1,1.0,9,5,4,DIFFICULTY,1
717653,Clotilde Isabela de Miranda Preto,0,0,1,1,4.9,5.3,0.0,0.0,,3,3,2,DIFFICULTY,1
457213,Sabrina Fabíola de Bezerra,0,0,0,0,6.7,6.7,6.0,,1.0,11,5,3,EXACTS,2
326565,Bella Anna Oimbri,0,0,0,0,7.0,6.9,6.3,5.8,1.0,3,3,5,DIFFICULTY,1
785217,Laércio de Arruda,0,0,0,0,5.0,5.0,4.8,4.4,1.0,3,0,5,DIFFICULTY,1
893703,Romildo Mercado de Souza,0,0,0,0,5.4,5.0,5.9,4.4,1.0,3,2,6,EXACTS,2
983161,Luciano Leopoldo Epuman,1,1,1,1,0.0,0.0,0.0,0.0,,1,4,4,DIFFICULTY,1
910296,Leo de Jesus Ikruean,0,0,0,0,7.2,7.7,6.7,6.7,,3,4,4,HUMAN,3
210014,Aurélio Adriano Jangada,0,0,0,0,7.7,7.5,8.1,6.9,1.0,0,2,3,HUMAN,3
111952,Davi de Alvim,0,0,0,0,6.4,7.0,6.4,6.5,0.0,6,0,8,EXACTS,2
276318,Zulmira Maciel de Gonçalves,0,0,0,0,7.7,7.5,7.1,7.0,1.0,6,5,5,HUMAN,3
688759,Henrique Alexandre Mulnomyzov da Silva Iofirn,0,0,0,0,6.6,5.4,5.8,4.2,0.0,4,5,3,EXACTS,2
207460,Quitéria Nicole da Encarnação de Osório,0,0,0,0,6.9,6.9,6.9,6.2,1.0,3,5,3,HUMAN,3
943146,Nivaldo Edivaldo Tomapi,3,3,1,1,0.0,0.0,0.0,0.0,1.0,2,3,5,DIFFICULTY,1
957402,Giovanni Moreno da Silva,0,0,0,0,6.7,6.6,4.5,5.2,0.0,5,5,4,EXACTS,2
312654,Juan Wellington de Cardozo Júnior,0,0,0,0,7.0,7.3,8.2,6.7,0.0,6,5,3,HUMAN,3
211543,Alex Giuseppe Nenivynyer Icro Júnior,0,0,0,0,6.3,6.4,5.2,5.3,1.0,4,2,4,EXACTS,2
229578,Ademar Teduson,1,1,1,1,0.0,0.0,0.0,0.0,1.0,1,2,6,DIFFICULTY,1
960788,Roberto Toninho Ivytta,0,0,0,0,6.6,6.5,5.8,5.9,1.0,3,5,4,EXACTS,2
275596,Jacinto de França Herrera,1,3,1,1,0.0,0.0,0.0,0.0,1.0,11,1,6,DIFFICULTY,1
881339,Samuel Baltazar Rosa,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,4,DIFFICULTY,1
125558,Quirino Oséas Moreno do Maranhão Neto,0,0,0,0,6.9,6.4,6.7,,,10,5,3,HUMAN,3
250664,Manuela dos Santos Pusapo,0,0,0,0,5.5,5.4,4.8,4.9,1.0,0,3,5,DIFFICULTY,1
261110,Wilma Duque Posetopa,0,0,0,0,6.5,7.1,5.3,5.0,1.0,5,3,3,EXACTS,2
426049,Aldo Wellington Chigagigo de Barbosa,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,5,3,DIFFICULTY,1
956984,Melissa Karin de Peixoto,0,0,0,0,6.2,6.9,7.1,6.4,0.0,5,2,4,HUMAN,3
785824,Amanda Branco,0,0,0,0,6.6,6.1,5.1,,0.0,5,2,4,EXACTS,2
612485,Armando David Fyrnjolol,0,0,0,0,6.0,6.0,6.1,5.9,1.0,5,5,7,EXACTS,2
746859,Túlio de Noronha do Paraná dos Santos,0,0,3,1,6.0,6.3,0.0,0.0,0.0,10,4,1,DIFFICULTY,1
572393,Luzinete Mayara Coutinho,0,0,0,0,4.7,4.5,4.7,5.2,1.0,5,3,4,DIFFICULTY,1
181418,Keyla Auze,0,0,0,0,6.3,6.2,7.2,4.3,1.0,4,5,2,HUMAN,3
476965,Kim Jonathas Fortes da Encarnação Issis,0,0,0,0,6.2,6.1,5.8,7.0,0.0,4,1,3,EXACTS,2
358478,Adriana Jenny Pinto de Fonseca,3,1,1,1,0.0,0.0,0.0,0.0,0.0,5,2,4,DIFFICULTY,1
489446,Gustavo de Alcântara Pidiman,3,1,1,1,0.0,0.0,0.0,0.0,0.0,7,2,5,DIFFICULTY,1
837700,André Torres da Silva Bahia,0,0,0,0,6.4,5.7,5.8,5.5,,4,3,3,EXACTS,2
727176,Cícero Ângelo Couto Amipli,0,0,0,0,7.0,7.1,6.7,5.9,1.0,2,2,4,HUMAN,3
806965,Bárbara de Brandão da Silva,0,0,0,0,7.4,6.4,5.5,6.5,1.0,11,3,5,EXACTS,2
145473,Selma Monique de Amorim Anfyezu,3,1,1,3,0.0,0.0,0.0,0.0,1.0,3,2,1,DIFFICULTY,1
594922,Ezequiel João de Pereira,0,0,0,0,5.4,4.6,5.1,,1.0,3,2,3,EXACTS,2
667377,Francisco Rangel Guerra,0,0,0,0,6.6,6.5,5.7,6.3,0.0,11,7,3,EXACTS,2
799351,Ramon Wally do Prado da Paraíba,0,0,0,0,6.0,4.4,5.3,4.6,0.0,0,1,7,DIFFICULTY,1
871017,Caio Wellington de Vargas,0,0,0,0,7.3,6.8,5.9,5.9,0.0,5,5,3,EXACTS,2
338857,Wally José de Holanda Azigrizniov,0,0,0,0,5.3,5.9,6.6,,1.0,2,2,6,HUMAN,3
892254,Geraldo de Alencar da Silva,0,0,0,0,7.0,6.9,7.5,5.9,,4,4,6,HUMAN,3
683975,Nair de Uchôa Arnvrai,0,0,0,0,6.6,6.7,5.3,5.8,1.0,4,3,5,DIFFICULTY,1
518993,Mel Vanda de Oliveira Aviegen Ubeman,1,3,1,1,0.0,0.0,0.0,,0.0,4,2,6,DIFFICULTY,1
229882,Núbia Ropo de Soares,0,0,0,0,5.4,5.0,5.7,5.3,1.0,4,1,5,DIFFICULTY,1
981463,Aline Angélica de Salvador Eippason Nureo,0,0,0,0,5.5,6.1,5.2,5.3,1.0,2,2,6,EXACTS,2
868957,Júlia Lina Milani de Godoy do Piauí,0,0,0,0,6.3,6.7,5.0,6.8,0.0,4,5,3,EXACTS,2
403557,Lina Vieonã da Silva Freire,0,0,0,0,6.4,5.7,5.0,6.8,1.0,5,5,3,EXACTS,2
575563,Fagner Inácio de Leão,0,0,0,0,6.2,6.5,5.2,5.9,0.0,8,3,5,EXACTS,2
388498,Diego Janao de Souza,0,0,0,0,6.6,6.7,5.1,6.4,1.0,5,5,6,EXACTS,2
742808,Cíntia Lilian Ufino Cavalcante,1,3,1,3,0.0,0.0,0.0,,1.0,3,3,5,DIFFICULTY,1
283016,Paula Eduarda Kihoki,0,0,0,0,5.8,5.9,5.1,,1.0,4,5,3,EXACTS,2
687813,Zilda Rosilda de Álvares Obeman,0,0,0,0,6.5,5.4,5.0,7.0,1.0,5,2,6,EXACTS,2
421124,Emanoel Bumzze Júnior,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,5,5,DIFFICULTY,1
817983,Giuseppe Osvaldo de Pereira Couto,1,1,3,1,0.0,0.0,0.0,0.0,1.0,5,2,6,DIFFICULTY,1
679105,Sandro Otaviano de Lacerda Tuferejirn Júnior,0,0,0,0,6.6,5.5,5.1,4.4,1.0,2,2,5,EXACTS,2
920941,Elaine Azhiaison,0,0,0,0,6.5,6.3,6.8,,0.0,2,0,6,HUMAN,3
754624,Raí Fred Espada,0,0,0,0,7.4,7.0,6.5,6.3,1.0,1,2,5,EXACTS,2
364066,Lina Iliza da Silva,0,0,0,0,7.3,7.7,8.3,,0.0,8,7,1,EXCELLENT,5
577677,Luiz Ojaov da Silva,0,0,0,0,6.9,6.0,7.8,6.0,1.0,9,5,3,HUMAN,3
336678,Lino Mineiro,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFFICULTY,1
103574,Gustavo Nicolau de São Pedro Castelo,0,0,1,1,5.3,4.8,0.0,0.0,,7,5,6,DIFFICULTY,1
441429,Tatiane Bruna de Barbosa da Silva,0,0,0,0,7.7,8.3,6.0,6.6,0.0,5,6,3,EXCELLENT,5
238125,Thaíssa de Alvarenga,0,0,0,0,5.0,4.9,4.8,5.3,1.0,3,2,5,EXACTS,2
936842,Dário de Padilha Ayora,0,0,0,0,7.0,7.1,4.7,6.3,,11,5,1,EXACTS,2
110787,Mikaella Evelyn de Araújo,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,5,3,DIFFICULTY,1
293387,Taís Susan Dasedodo Ifern,0,0,0,0,6.5,6.6,6.6,5.8,0.0,4,5,4,HUMAN,3
293163,Quitéria de Barbosa Syzy Eião,0,0,0,0,6.2,6.3,7.1,6.0,1.0,6,0,3,HUMAN,3
636530,Samuel Wellington de Albuquerque,0,0,0,0,5.6,5.4,6.7,5.0,1.0,9,2,5,HUMAN,3
368570,Soraya Mara Fontes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,7,2,6,DIFFICULTY,1
760406,Simone Amália Ozyni Crise Eneuov,0,0,0,0,6.7,6.5,5.6,4.9,0.0,10,5,2,EXACTS,2
